customer_id,purchase_date,product_price,quantity,total_purchase_amount,age,returns,customer_name,churn,recency_days,frequency,monetary_value,avg_order_value,return_rate,year,month,dayofweek,hour,product_category_Clothing,product_category_Electronics,product_category_Home,payment_method_Credit Card,payment_method_PayPal,gender_Male
4758,2022-06-27 22:30:26,119.0,1.0,4733.0,39.0,0,Shelby Cooke,0,442.0,5,17873.0,3574.6,0.6,2022.0,6.0,0.0,22.0,False,False,True,True,False,True
4758,2023-04-22 06:32:28,418.0,5.0,4047.0,39.0,1,Shelby Cooke,0,144.0,5,17873.0,3574.6,0.6,2023.0,4.0,5.0,6.0,False,False,True,False,False,True
4758,2023-06-13 01:48:17,46.0,4.0,4909.0,39.0,0,Shelby Cooke,0,92.0,5,17873.0,3574.6,0.6,2023.0,6.0,1.0,1.0,False,False,False,False,False,True
4759,2020-01-14 14:18:50,88.0,4.0,4146.0,67.0,0,Ryan Calhoun,0,1338.0,4,10926.0,2731.5,0.5,2020.0,1.0,1.0,14.0,True,False,False,False,False,True
4759,2020-03-21 21:34:32,95.0,3.0,1270.0,67.0,0,Ryan Calhoun,0,1270.0,4,10926.0,2731.5,0.5,2020.0,3.0,5.0,21.0,True,False,False,False,False,True
4759,2020-06-14 22:25:14,47.0,5.0,4319.0,67.0,1,Ryan Calhoun,0,1185.0,4,10926.0,2731.5,0.5,2020.0,6.0,6.0,22.0,False,True,False,False,False,True
4759,2023-09-01 07:07:06,247.0,3.0,1191.0,67.0,1,Ryan Calhoun,0,12.0,4,10926.0,2731.5,0.5,2023.0,9.0,4.0,7.0,False,True,False,True,False,True
4762,2020-08-25 13:00:16,18.0,4.0,2060.0,47.0,1,Patrick Taylor,0,1114.0,7,13037.0,1862.4285714285713,0.7142857142857143,2020.0,8.0,1.0,13.0,False,False,False,False,True,True
4762,2021-01-17 04:22:05,420.0,3.0,819.0,47.0,0,Patrick Taylor,0,969.0,7,13037.0,1862.4285714285713,0.7142857142857143,2021.0,1.0,6.0,4.0,False,False,False,False,True,True
4762,2021-07-09 21:07:44,260.0,1.0,376.0,47.0,1,Patrick Taylor,0,795.0,7,13037.0,1862.4285714285713,0.7142857142857143,2021.0,7.0,4.0,21.0,True,False,False,False,False,True
4762,2021-12-31 03:02:32,42.0,5.0,932.0,47.0,0,Patrick Taylor,0,621.0,7,13037.0,1862.4285714285713,0.7142857142857143,2021.0,12.0,4.0,3.0,False,False,False,True,False,True
4762,2022-01-06 10:37:34,224.0,4.0,2971.0,47.0,1,Patrick Taylor,0,615.0,7,13037.0,1862.4285714285713,0.7142857142857143,2022.0,1.0,3.0,10.0,False,False,True,False,True,True
4762,2022-11-29 02:17:04,128.0,1.0,2385.0,47.0,1,Patrick Taylor,0,288.0,7,13037.0,1862.4285714285713,0.7142857142857143,2022.0,11.0,1.0,2.0,False,True,False,True,False,True
4762,2023-06-15 06:22:12,25.0,2.0,3494.0,47.0,1,Patrick Taylor,0,90.0,7,13037.0,1862.4285714285713,0.7142857142857143,2023.0,6.0,3.0,6.0,True,False,False,False,True,True
4766,2020-02-18 10:01:36,368.0,1.0,1695.0,49.0,0,Carolyn Aguilar,0,1303.0,6,16183.0,2697.1666666666665,0.0,2020.0,2.0,1.0,10.0,True,False,False,True,False,False
4766,2020-09-24 21:36:12,108.0,4.0,2739.0,49.0,0,Carolyn Aguilar,0,1083.0,6,16183.0,2697.1666666666665,0.0,2020.0,9.0,3.0,21.0,True,False,False,False,True,False
4766,2021-05-11 02:58:17,456.0,2.0,3799.0,49.0,0,Carolyn Aguilar,0,855.0,6,16183.0,2697.1666666666665,0.0,2021.0,5.0,1.0,2.0,False,True,False,False,True,False
4766,2022-03-19 19:56:42,246.0,4.0,4904.0,49.0,0,Carolyn Aguilar,0,542.0,6,16183.0,2697.1666666666665,0.0,2022.0,3.0,5.0,19.0,False,False,False,True,False,False
4766,2022-05-25 06:09:51,357.0,5.0,1170.0,49.0,0,Carolyn Aguilar,0,476.0,6,16183.0,2697.1666666666665,0.0,2022.0,5.0,2.0,6.0,False,True,False,False,False,False
4766,2022-08-20 17:48:27,50.0,1.0,1876.0,49.0,0,Carolyn Aguilar,0,389.0,6,16183.0,2697.1666666666665,0.0,2022.0,8.0,5.0,17.0,False,False,True,False,True,False
4776,2020-02-19 18:49:54,477.0,1.0,2594.0,66.0,0,Heather Smith,0,1301.0,9,24796.0,2755.1111111111113,0.1111111111111111,2020.0,2.0,2.0,18.0,False,False,False,False,False,False
4776,2020-10-23 20:34:08,344.0,5.0,4743.0,66.0,0,Heather Smith,0,1054.0,9,24796.0,2755.1111111111113,0.1111111111111111,2020.0,10.0,4.0,20.0,False,True,False,False,True,False
4776,2020-11-20 10:35:53,326.0,1.0,942.0,66.0,0,Heather Smith,0,1027.0,9,24796.0,2755.1111111111113,0.1111111111111111,2020.0,11.0,4.0,10.0,False,True,False,True,False,False
4776,2020-12-31 18:42:08,370.0,3.0,3230.0,66.0,0,Heather Smith,0,986.0,9,24796.0,2755.1111111111113,0.1111111111111111,2020.0,12.0,3.0,18.0,True,False,False,False,False,False
4776,2021-04-26 21:48:57,94.0,4.0,1957.0,66.0,0,Heather Smith,0,869.0,9,24796.0,2755.1111111111113,0.1111111111111111,2021.0,4.0,0.0,21.0,True,False,False,False,True,False
4776,2022-08-28 05:39:56,168.0,3.0,1021.0,66.0,1,Heather Smith,0,381.0,9,24796.0,2755.1111111111113,0.1111111111111111,2022.0,8.0,6.0,5.0,False,True,False,False,False,False
4776,2022-09-28 18:36:56,263.0,3.0,2198.0,66.0,0,Heather Smith,0,350.0,9,24796.0,2755.1111111111113,0.1111111111111111,2022.0,9.0,2.0,18.0,False,False,False,False,False,False
4776,2023-03-04 08:46:49,479.0,1.0,3968.0,66.0,0,Heather Smith,0,193.0,9,24796.0,2755.1111111111113,0.1111111111111111,2023.0,3.0,5.0,8.0,False,False,False,True,False,False
4776,2023-09-10 00:54:07,250.0,2.0,4143.0,66.0,0,Heather Smith,0,3.0,9,24796.0,2755.1111111111113,0.1111111111111111,2023.0,9.0,6.0,0.0,False,False,False,False,False,False
4777,2020-06-30 16:37:29,210.0,2.0,4027.0,64.0,0,Olivia Walsh,0,1170.0,5,19869.0,3973.8,0.4,2020.0,6.0,1.0,16.0,True,False,False,True,False,False
4777,2022-05-12 07:55:15,307.0,2.0,2658.0,64.0,0,Olivia Walsh,0,489.0,5,19869.0,3973.8,0.4,2022.0,5.0,3.0,7.0,True,False,False,False,True,False
4777,2022-07-23 19:29:48,192.0,2.0,4262.0,64.0,0,Olivia Walsh,0,416.0,5,19869.0,3973.8,0.4,2022.0,7.0,5.0,19.0,False,False,True,False,False,False
4777,2022-07-23 21:40:44,180.0,2.0,4137.0,64.0,1,Olivia Walsh,0,416.0,5,19869.0,3973.8,0.4,2022.0,7.0,5.0,21.0,False,True,False,False,False,False
4777,2023-07-31 09:03:19,312.0,3.0,4785.0,64.0,1,Olivia Walsh,0,44.0,5,19869.0,3973.8,0.4,2023.0,7.0,0.0,9.0,True,False,False,True,False,False
4780,2021-09-04 05:29:32,130.0,1.0,2267.0,52.0,0,Melissa Hernandez,0,739.0,3,4197.0,1399.0,0.0,2021.0,9.0,5.0,5.0,False,False,True,False,True,True
4780,2022-12-22 15:50:51,297.0,3.0,535.0,52.0,0,Melissa Hernandez,0,265.0,3,4197.0,1399.0,0.0,2022.0,12.0,3.0,15.0,False,True,False,True,False,True
4780,2023-06-04 11:27:29,383.0,2.0,1395.0,52.0,0,Melissa Hernandez,0,101.0,3,4197.0,1399.0,0.0,2023.0,6.0,6.0,11.0,False,False,True,True,False,True
4784,2020-03-27 19:06:37,414.0,5.0,579.0,23.0,0,Jasmine Johnson,0,1264.0,6,16111.0,2685.1666666666665,0.3333333333333333,2020.0,3.0,4.0,19.0,True,False,False,False,True,True
4784,2020-11-23 21:10:27,348.0,2.0,4598.0,23.0,0,Jasmine Johnson,0,1023.0,6,16111.0,2685.1666666666665,0.3333333333333333,2020.0,11.0,0.0,21.0,True,False,False,False,True,True
4784,2022-11-11 21:14:51,310.0,3.0,2007.0,23.0,0,Jasmine Johnson,0,305.0,6,16111.0,2685.1666666666665,0.3333333333333333,2022.0,11.0,4.0,21.0,False,False,True,True,False,True
4784,2023-01-02 03:48:59,302.0,5.0,1065.0,23.0,1,Jasmine Johnson,0,254.0,6,16111.0,2685.1666666666665,0.3333333333333333,2023.0,1.0,0.0,3.0,False,False,False,False,False,True
4784,2023-02-06 03:42:45,387.0,4.0,2948.0,23.0,0,Jasmine Johnson,0,219.0,6,16111.0,2685.1666666666665,0.3333333333333333,2023.0,2.0,0.0,3.0,False,False,False,False,True,True
4784,2023-07-06 00:54:56,227.0,2.0,4914.0,23.0,1,Jasmine Johnson,0,69.0,6,16111.0,2685.1666666666665,0.3333333333333333,2023.0,7.0,3.0,0.0,False,False,False,True,False,True
4789,2020-04-18 20:32:45,448.0,3.0,518.0,56.0,0,Manuel Richardson Jr.,0,1242.0,5,12253.0,2450.6,0.4,2020.0,4.0,5.0,20.0,False,True,False,False,False,False
4789,2020-06-29 13:53:33,52.0,1.0,2572.0,56.0,1,Manuel Richardson Jr.,0,1171.0,5,12253.0,2450.6,0.4,2020.0,6.0,0.0,13.0,True,False,False,False,False,False
4789,2020-10-01 16:57:26,156.0,1.0,1393.0,56.0,0,Manuel Richardson Jr.,0,1077.0,5,12253.0,2450.6,0.4,2020.0,10.0,3.0,16.0,False,False,True,False,True,False
4789,2021-08-30 05:45:53,367.0,3.0,3986.0,56.0,0,Manuel Richardson Jr.,0,744.0,5,12253.0,2450.6,0.4,2021.0,8.0,0.0,5.0,False,False,False,False,True,False
4789,2022-02-05 21:41:10,456.0,2.0,3784.0,56.0,1,Manuel Richardson Jr.,0,584.0,5,12253.0,2450.6,0.4,2022.0,2.0,5.0,21.0,False,True,False,True,False,False
4803,2020-03-17 15:21:05,374.0,5.0,1101.0,65.0,1,Max Hall,0,1275.0,8,22960.0,2870.0,0.625,2020.0,3.0,1.0,15.0,True,False,False,True,False,True
4803,2020-04-25 02:26:21,189.0,2.0,4144.0,65.0,1,Max Hall,0,1236.0,8,22960.0,2870.0,0.625,2020.0,4.0,5.0,2.0,False,False,True,True,False,True
4803,2020-08-04 16:05:34,183.0,3.0,5262.0,65.0,1,Max Hall,0,1135.0,8,22960.0,2870.0,0.625,2020.0,8.0,1.0,16.0,False,False,False,True,False,True
4803,2020-10-16 11:17:14,104.0,1.0,2768.0,65.0,1,Max Hall,0,1062.0,8,22960.0,2870.0,0.625,2020.0,10.0,4.0,11.0,False,True,False,False,False,True
4803,2022-10-30 15:44:46,415.0,1.0,2947.0,65.0,0,Max Hall,0,318.0,8,22960.0,2870.0,0.625,2022.0,10.0,6.0,15.0,False,False,False,False,True,True
4803,2023-05-26 08:51:39,465.0,5.0,849.0,65.0,0,Max Hall,0,110.0,8,22960.0,2870.0,0.625,2023.0,5.0,4.0,8.0,True,False,False,True,False,True
4803,2023-06-22 13:12:02,156.0,2.0,4748.0,65.0,0,Max Hall,0,83.0,8,22960.0,2870.0,0.625,2023.0,6.0,3.0,13.0,False,False,False,True,False,True
4803,2023-07-31 20:17:43,244.0,4.0,1141.0,65.0,1,Max Hall,0,43.0,8,22960.0,2870.0,0.625,2023.0,7.0,0.0,20.0,False,True,False,True,False,True
4807,2020-01-23 12:31:47,41.0,1.0,5294.0,59.0,0,Mason Sanchez,0,1329.0,7,20836.0,2976.5714285714284,0.2857142857142857,2020.0,1.0,3.0,12.0,False,False,False,False,False,False
4807,2020-10-08 01:38:42,59.0,4.0,4512.0,59.0,1,Mason Sanchez,0,1070.0,7,20836.0,2976.5714285714284,0.2857142857142857,2020.0,10.0,3.0,1.0,False,True,False,False,True,False
4807,2021-02-11 05:32:15,418.0,3.0,823.0,59.0,0,Mason Sanchez,0,944.0,7,20836.0,2976.5714285714284,0.2857142857142857,2021.0,2.0,3.0,5.0,False,False,False,False,False,False
4807,2021-10-24 14:50:02,309.0,1.0,3552.0,59.0,0,Mason Sanchez,0,689.0,7,20836.0,2976.5714285714284,0.2857142857142857,2021.0,10.0,6.0,14.0,True,False,False,False,True,False
4807,2021-11-13 07:19:33,273.0,4.0,4968.0,59.0,1,Mason Sanchez,0,669.0,7,20836.0,2976.5714285714284,0.2857142857142857,2021.0,11.0,5.0,7.0,False,False,False,True,False,False
4807,2022-03-14 07:03:13,30.0,3.0,519.0,59.0,0,Mason Sanchez,0,548.0,7,20836.0,2976.5714285714284,0.2857142857142857,2022.0,3.0,0.0,7.0,False,False,True,False,True,False
4807,2022-05-31 07:55:13,443.0,3.0,1168.0,59.0,0,Mason Sanchez,0,470.0,7,20836.0,2976.5714285714284,0.2857142857142857,2022.0,5.0,1.0,7.0,True,False,False,False,False,False
4813,2020-06-15 18:26:47,142.0,1.0,3894.0,27.0,0,Bryan Reed,0,1185.0,3,8934.0,2978.0,0.0,2020.0,6.0,0.0,18.0,False,False,False,False,True,False
4813,2021-11-20 02:48:02,456.0,4.0,612.0,27.0,0,Bryan Reed,0,662.0,3,8934.0,2978.0,0.0,2021.0,11.0,5.0,2.0,False,False,False,True,False,False
4813,2022-04-07 16:07:51,325.0,2.0,4428.0,27.0,0,Bryan Reed,0,524.0,3,8934.0,2978.0,0.0,2022.0,4.0,3.0,16.0,False,False,True,False,True,False
4823,2020-01-15 04:16:54,353.0,3.0,4688.0,58.0,1,Sandra Hogan,0,1337.0,3,12971.0,4323.666666666667,0.3333333333333333,2020.0,1.0,2.0,4.0,True,False,False,False,False,True
4823,2022-12-15 02:02:09,215.0,4.0,4753.0,58.0,0,Sandra Hogan,0,272.0,3,12971.0,4323.666666666667,0.3333333333333333,2022.0,12.0,3.0,2.0,False,True,False,False,True,True
4823,2022-12-28 20:49:19,69.0,4.0,3530.0,58.0,0,Sandra Hogan,0,258.0,3,12971.0,4323.666666666667,0.3333333333333333,2022.0,12.0,2.0,20.0,False,False,False,False,False,True
4824,2020-06-14 17:15:57,260.0,2.0,1830.0,57.0,0,Matthew Chen,0,1186.0,4,10606.0,2651.5,0.0,2020.0,6.0,6.0,17.0,False,True,False,False,True,True
4824,2022-04-28 02:18:53,227.0,1.0,2901.0,57.0,0,Matthew Chen,0,503.0,4,10606.0,2651.5,0.0,2022.0,4.0,3.0,2.0,False,False,True,False,True,True
4824,2022-10-09 15:01:28,232.0,3.0,2082.0,57.0,0,Matthew Chen,0,339.0,4,10606.0,2651.5,0.0,2022.0,10.0,6.0,15.0,False,True,False,False,False,True
4824,2022-10-19 06:31:51,226.0,4.0,3793.0,57.0,0,Matthew Chen,0,329.0,4,10606.0,2651.5,0.0,2022.0,10.0,2.0,6.0,False,False,True,False,False,True
4827,2020-07-29 15:23:10,144.0,2.0,2814.0,32.0,0,Sheila Burch,1,1141.0,6,17205.0,2867.5,0.16666666666666666,2020.0,7.0,2.0,15.0,False,False,True,False,False,False
4827,2021-03-11 03:31:27,383.0,4.0,2693.0,32.0,0,Sheila Burch,1,916.0,6,17205.0,2867.5,0.16666666666666666,2021.0,3.0,3.0,3.0,True,False,False,True,False,False
4827,2021-10-15 06:00:36,113.0,3.0,705.0,32.0,0,Sheila Burch,1,698.0,6,17205.0,2867.5,0.16666666666666666,2021.0,10.0,4.0,6.0,False,False,False,True,False,False
4827,2022-02-13 00:39:39,217.0,1.0,4071.0,32.0,1,Sheila Burch,1,577.0,6,17205.0,2867.5,0.16666666666666666,2022.0,2.0,6.0,0.0,False,False,True,False,False,False
4827,2023-03-19 12:21:57,278.0,5.0,5098.0,32.0,0,Sheila Burch,1,178.0,6,17205.0,2867.5,0.16666666666666666,2023.0,3.0,6.0,12.0,True,False,False,False,False,False
4827,2023-07-24 11:08:18,205.0,2.0,1824.0,32.0,0,Sheila Burch,1,51.0,6,17205.0,2867.5,0.16666666666666666,2023.0,7.0,0.0,11.0,True,False,False,False,False,False
4828,2020-04-14 07:13:23,401.0,4.0,2453.0,21.0,0,Harold Harmon,1,1247.0,6,14639.0,2439.8333333333335,0.5,2020.0,4.0,1.0,7.0,False,True,False,True,False,False
4828,2020-06-22 01:26:44,166.0,1.0,3974.0,21.0,1,Harold Harmon,1,1178.0,6,14639.0,2439.8333333333335,0.5,2020.0,6.0,0.0,1.0,True,False,False,False,True,False
4828,2022-10-11 21:47:38,187.0,3.0,3736.0,21.0,1,Harold Harmon,1,336.0,6,14639.0,2439.8333333333335,0.5,2022.0,10.0,1.0,21.0,False,False,True,False,True,False
4828,2023-01-28 22:46:31,95.0,1.0,1981.0,21.0,0,Harold Harmon,1,227.0,6,14639.0,2439.8333333333335,0.5,2023.0,1.0,5.0,22.0,True,False,False,False,False,False
4828,2023-03-03 22:39:24,58.0,5.0,1016.0,21.0,1,Harold Harmon,1,193.0,6,14639.0,2439.8333333333335,0.5,2023.0,3.0,4.0,22.0,True,False,False,False,False,False
4828,2023-05-29 01:11:53,319.0,1.0,1479.0,21.0,0,Harold Harmon,1,107.0,6,14639.0,2439.8333333333335,0.5,2023.0,5.0,0.0,1.0,False,False,False,False,False,False
4833,2020-03-14 08:11:01,119.0,5.0,1056.0,52.0,1,Patricia Cantrell,0,1278.0,7,15273.0,2181.8571428571427,0.5714285714285714,2020.0,3.0,5.0,8.0,False,False,True,False,True,False
4833,2021-11-25 00:30:17,495.0,3.0,2904.0,52.0,1,Patricia Cantrell,0,657.0,7,15273.0,2181.8571428571427,0.5714285714285714,2021.0,11.0,3.0,0.0,False,False,True,False,False,False
4833,2022-04-21 15:01:25,213.0,1.0,2966.0,52.0,1,Patricia Cantrell,0,510.0,7,15273.0,2181.8571428571427,0.5714285714285714,2022.0,4.0,3.0,15.0,False,False,True,False,False,False
4833,2023-03-07 01:16:03,210.0,5.0,2337.0,52.0,1,Patricia Cantrell,0,190.0,7,15273.0,2181.8571428571427,0.5714285714285714,2023.0,3.0,1.0,1.0,False,True,False,True,False,False
4833,2023-04-26 03:48:04,386.0,5.0,4444.0,52.0,0,Patricia Cantrell,0,140.0,7,15273.0,2181.8571428571427,0.5714285714285714,2023.0,4.0,2.0,3.0,True,False,False,True,False,False
4833,2023-04-27 05:09:15,166.0,3.0,541.0,52.0,0,Patricia Cantrell,0,139.0,7,15273.0,2181.8571428571427,0.5714285714285714,2023.0,4.0,3.0,5.0,False,False,False,True,False,False
4833,2023-05-31 19:29:35,331.0,5.0,1025.0,52.0,0,Patricia Cantrell,0,104.0,7,15273.0,2181.8571428571427,0.5714285714285714,2023.0,5.0,2.0,19.0,True,False,False,False,False,False
4844,2020-07-06 00:51:22,145.0,2.0,2772.0,60.0,1,Brett Silva,0,1164.0,7,22819.0,3259.8571428571427,0.14285714285714285,2020.0,7.0,0.0,0.0,True,False,False,True,False,False
4844,2021-04-28 13:44:05,377.0,2.0,2083.0,60.0,0,Brett Silva,0,868.0,7,22819.0,3259.8571428571427,0.14285714285714285,2021.0,4.0,2.0,13.0,True,False,False,False,False,False
4844,2021-10-07 16:45:51,227.0,2.0,2753.0,60.0,0,Brett Silva,0,706.0,7,22819.0,3259.8571428571427,0.14285714285714285,2021.0,10.0,3.0,16.0,False,False,True,False,True,False
4844,2021-11-02 17:49:31,77.0,5.0,861.0,60.0,0,Brett Silva,0,680.0,7,22819.0,3259.8571428571427,0.14285714285714285,2021.0,11.0,1.0,17.0,False,False,True,False,False,False
4844,2022-07-23 19:42:55,85.0,3.0,4174.0,60.0,0,Brett Silva,0,416.0,7,22819.0,3259.8571428571427,0.14285714285714285,2022.0,7.0,5.0,19.0,True,False,False,True,False,False
4844,2023-03-01 09:37:20,144.0,2.0,5116.0,60.0,0,Brett Silva,0,196.0,7,22819.0,3259.8571428571427,0.14285714285714285,2023.0,3.0,2.0,9.0,False,True,False,True,False,False
4844,2023-08-30 16:28:32,363.0,1.0,5060.0,60.0,0,Brett Silva,0,14.0,7,22819.0,3259.8571428571427,0.14285714285714285,2023.0,8.0,2.0,16.0,False,True,False,True,False,False
4847,2021-10-27 02:22:58,395.0,5.0,818.0,36.0,0,Andrew Pineda,0,686.0,5,15050.0,3010.0,0.4,2021.0,10.0,2.0,2.0,False,True,False,True,False,True
4847,2022-05-17 16:51:31,56.0,3.0,4770.0,36.0,1,Andrew Pineda,0,484.0,5,15050.0,3010.0,0.4,2022.0,5.0,1.0,16.0,False,False,True,True,False,True
4847,2022-07-22 19:47:02,328.0,4.0,4062.0,36.0,0,Andrew Pineda,0,417.0,5,15050.0,3010.0,0.4,2022.0,7.0,4.0,19.0,False,False,False,True,False,True
4847,2023-01-10 19:30:09,188.0,1.0,2141.0,36.0,1,Andrew Pineda,0,245.0,5,15050.0,3010.0,0.4,2023.0,1.0,1.0,19.0,True,False,False,False,True,True
4847,2023-04-01 05:36:49,300.0,3.0,3259.0,36.0,0,Andrew Pineda,0,165.0,5,15050.0,3010.0,0.4,2023.0,4.0,5.0,5.0,True,False,False,False,False,True
4861,2020-11-10 19:07:13,118.0,2.0,512.0,58.0,0,Donna Harrison,1,1036.0,5,13003.0,2600.6,0.4,2020.0,11.0,1.0,19.0,False,False,True,False,False,True
4861,2021-01-08 04:18:32,196.0,3.0,3926.0,58.0,0,Donna Harrison,1,978.0,5,13003.0,2600.6,0.4,2021.0,1.0,4.0,4.0,False,False,False,False,True,True
4861,2021-05-19 22:10:37,292.0,5.0,2391.0,58.0,0,Donna Harrison,1,846.0,5,13003.0,2600.6,0.4,2021.0,5.0,2.0,22.0,False,False,True,False,False,True
4861,2023-06-27 02:22:26,369.0,1.0,4315.0,58.0,1,Donna Harrison,1,78.0,5,13003.0,2600.6,0.4,2023.0,6.0,1.0,2.0,False,True,False,False,False,True
4861,2023-09-09 19:55:05,419.0,5.0,1859.0,58.0,1,Donna Harrison,1,3.0,5,13003.0,2600.6,0.4,2023.0,9.0,5.0,19.0,True,False,False,False,False,True
4867,2020-06-11 02:43:33,146.0,5.0,4316.0,41.0,1,Jessica Vega,1,1189.0,7,17979.0,2568.4285714285716,0.2857142857142857,2020.0,6.0,3.0,2.0,False,False,True,False,True,False
4867,2020-12-09 13:14:30,120.0,4.0,2159.0,41.0,0,Jessica Vega,1,1008.0,7,17979.0,2568.4285714285716,0.2857142857142857,2020.0,12.0,2.0,13.0,False,False,False,True,False,False
4867,2021-07-15 17:40:32,70.0,5.0,1669.0,41.0,1,Jessica Vega,1,790.0,7,17979.0,2568.4285714285716,0.2857142857142857,2021.0,7.0,3.0,17.0,False,True,False,False,True,False
4867,2021-08-31 09:16:40,279.0,4.0,1832.0,41.0,0,Jessica Vega,1,743.0,7,17979.0,2568.4285714285716,0.2857142857142857,2021.0,8.0,1.0,9.0,False,True,False,True,False,False
4867,2022-12-08 10:12:57,38.0,4.0,2608.0,41.0,0,Jessica Vega,1,279.0,7,17979.0,2568.4285714285716,0.2857142857142857,2022.0,12.0,3.0,10.0,False,True,False,False,True,False
4867,2023-05-11 18:37:33,467.0,1.0,3509.0,41.0,0,Jessica Vega,1,125.0,7,17979.0,2568.4285714285716,0.2857142857142857,2023.0,5.0,3.0,18.0,True,False,False,True,False,False
4867,2023-06-07 22:39:39,344.0,1.0,1886.0,41.0,0,Jessica Vega,1,97.0,7,17979.0,2568.4285714285716,0.2857142857142857,2023.0,6.0,2.0,22.0,False,False,True,True,False,False
4868,2020-01-17 06:12:03,365.0,2.0,3679.0,35.0,0,William Ramos,1,1335.0,4,11425.0,2856.25,0.5,2020.0,1.0,4.0,6.0,False,False,False,False,True,True
4868,2020-03-02 13:31:29,375.0,1.0,769.0,35.0,1,William Ramos,1,1290.0,4,11425.0,2856.25,0.5,2020.0,3.0,0.0,13.0,False,True,False,True,False,True
4868,2020-05-09 05:01:20,157.0,5.0,3861.0,35.0,0,William Ramos,1,1222.0,4,11425.0,2856.25,0.5,2020.0,5.0,5.0,5.0,False,False,False,False,True,True
4868,2022-09-02 16:40:02,212.0,2.0,3116.0,35.0,1,William Ramos,1,376.0,4,11425.0,2856.25,0.5,2022.0,9.0,4.0,16.0,True,False,False,False,True,True
4879,2020-05-31 06:40:12,295.0,2.0,899.0,36.0,0,Kyle Ross,1,1200.0,10,25729.0,2572.9,0.4,2020.0,5.0,6.0,6.0,False,False,True,True,False,True
4879,2020-07-03 04:49:42,425.0,4.0,2828.0,36.0,0,Kyle Ross,1,1167.0,10,25729.0,2572.9,0.4,2020.0,7.0,4.0,4.0,False,False,True,False,False,True
4879,2020-08-15 12:56:39,439.0,3.0,1153.0,36.0,0,Kyle Ross,1,1124.0,10,25729.0,2572.9,0.4,2020.0,8.0,5.0,12.0,False,False,False,False,False,True
4879,2020-10-16 06:16:49,247.0,1.0,580.0,36.0,0,Kyle Ross,1,1062.0,10,25729.0,2572.9,0.4,2020.0,10.0,4.0,6.0,True,False,False,True,False,True
4879,2021-07-11 19:21:59,466.0,2.0,4120.0,36.0,1,Kyle Ross,1,793.0,10,25729.0,2572.9,0.4,2021.0,7.0,6.0,19.0,False,False,False,False,False,True
4879,2021-08-20 00:58:47,98.0,1.0,4904.0,36.0,0,Kyle Ross,1,754.0,10,25729.0,2572.9,0.4,2021.0,8.0,4.0,0.0,False,False,False,False,True,True
4879,2021-10-02 14:02:01,270.0,3.0,429.0,36.0,1,Kyle Ross,1,711.0,10,25729.0,2572.9,0.4,2021.0,10.0,5.0,14.0,False,False,False,False,True,True
4879,2021-11-10 15:26:49,232.0,5.0,3260.0,36.0,1,Kyle Ross,1,672.0,10,25729.0,2572.9,0.4,2021.0,11.0,2.0,15.0,True,False,False,False,True,True
4879,2022-06-16 05:27:26,236.0,4.0,3177.0,36.0,0,Kyle Ross,1,454.0,10,25729.0,2572.9,0.4,2022.0,6.0,3.0,5.0,False,True,False,False,False,True
4879,2022-12-28 06:13:05,306.0,4.0,4379.0,36.0,1,Kyle Ross,1,259.0,10,25729.0,2572.9,0.4,2022.0,12.0,2.0,6.0,False,False,False,False,False,True
4884,2020-10-02 02:14:37,424.0,1.0,4744.0,67.0,0,Stacy Santiago,0,1076.0,7,30123.0,4303.285714285715,0.7142857142857143,2020.0,10.0,4.0,2.0,False,False,True,True,False,True
4884,2020-10-15 05:40:28,465.0,5.0,4730.0,67.0,1,Stacy Santiago,0,1063.0,7,30123.0,4303.285714285715,0.7142857142857143,2020.0,10.0,3.0,5.0,True,False,False,False,True,True
4884,2021-01-03 12:45:34,462.0,1.0,4728.0,67.0,1,Stacy Santiago,0,983.0,7,30123.0,4303.285714285715,0.7142857142857143,2021.0,1.0,6.0,12.0,True,False,False,False,True,True
4884,2021-04-22 02:18:48,402.0,1.0,4997.0,67.0,1,Stacy Santiago,0,874.0,7,30123.0,4303.285714285715,0.7142857142857143,2021.0,4.0,3.0,2.0,False,True,False,False,True,True
4884,2021-10-16 00:11:44,86.0,1.0,4869.0,67.0,1,Stacy Santiago,0,697.0,7,30123.0,4303.285714285715,0.7142857142857143,2021.0,10.0,5.0,0.0,False,False,False,True,False,True
4884,2022-01-19 23:33:01,406.0,3.0,1313.0,67.0,0,Stacy Santiago,0,601.0,7,30123.0,4303.285714285715,0.7142857142857143,2022.0,1.0,2.0,23.0,False,True,False,True,False,True
4884,2022-08-23 13:51:41,102.0,4.0,4742.0,67.0,1,Stacy Santiago,0,386.0,7,30123.0,4303.285714285715,0.7142857142857143,2022.0,8.0,1.0,13.0,True,False,False,False,True,True
4888,2020-03-05 21:19:33,414.0,2.0,5137.0,47.0,1,Renee Sharp,0,1286.0,7,21525.0,3075.0,0.2857142857142857,2020.0,3.0,3.0,21.0,False,False,True,True,False,True
4888,2020-06-15 05:47:02,455.0,1.0,5089.0,47.0,0,Renee Sharp,0,1185.0,7,21525.0,3075.0,0.2857142857142857,2020.0,6.0,0.0,5.0,False,False,True,True,False,True
