customer_id,purchase_date,product_category,product_price,quantity,total_purchase_amount,payment_method,age,returns,customer_name,gender,churn
5901,11-04-2022 11:22,Electronics,278,2,664,Cash,24,0,Andrea Ellison,Male,0
5901,20-02-2021 13:18,Electronics,101,3,157,PayPal,24,1,Andrea Ellison,Male,0
5901,30-06-2020 08:51,Home,156,3,4521,Credit Card,24,0,Andrea Ellison,Male,0
5901,05-11-2021 15:11,Clothing,278,5,2792,Cash,24,0,Andrea Ellison,Male,0
19419,23-09-2021 18:10,Home,500,2,3676,PayPal,67,0,Andrew Patel,Female,0
19419,07-06-2021 09:50,Clothing,47,4,2824,Cash,67,0,Andrew Patel,Female,0
19419,02-08-2022 13:50,Clothing,261,4,5267,Cash,67,1,Andrew Patel,Female,0
19419,11-11-2020 10:04,Home,267,4,4840,Credit Card,67,0,Andrew Patel,Female,0
19419,21-10-2020 01:36,Clothing,435,2,4099,PayPal,67,1,Andrew Patel,Female,0
19419,18-05-2023 19:13,Books,36,5,1778,Cash,67,0,Andrew Patel,Female,0
47343,31-07-2020 16:29,Electronics,125,1,2316,PayPal,18,1,Virginia Bates,Female,0
47343,03-05-2023 20:56,Books,120,5,1524,PayPal,18,1,Virginia Bates,Female,0
47343,01-02-2022 08:53,Electronics,69,2,3282,Cash,18,0,Virginia Bates,Female,0
47343,10-05-2020 05:36,Home,63,1,4995,Cash,18,1,Virginia Bates,Female,0
47343,05-10-2020 22:05,Home,441,5,3215,Credit Card,18,1,Virginia Bates,Female,0
47343,30-10-2021 05:06,Electronics,207,5,1175,Credit Card,18,1,Virginia Bates,Female,0
47343,13-03-2022 04:57,Electronics,144,1,3163,Credit Card,18,0,Virginia Bates,Female,0
14363,03-07-2023 13:47,Electronics,108,5,2090,PayPal,68,1,Christopher Mcdonald,Female,0
14363,22-08-2020 17:42,Clothing,56,1,622,Cash,68,0,Christopher Mcdonald,Female,0
14363,29-12-2021 02:57,Books,451,2,3561,PayPal,68,1,Christopher Mcdonald,Female,0
14363,18-03-2021 19:56,Electronics,421,5,5187,Cash,68,0,Christopher Mcdonald,Female,0
14363,24-10-2022 02:41,Books,193,5,2514,Credit Card,68,1,Christopher Mcdonald,Female,0
8259,02-07-2021 17:45,Electronics,473,3,872,PayPal,42,0,Tim Bailey,Female,0
8259,15-07-2023 01:14,Clothing,389,1,2436,PayPal,42,0,Tim Bailey,Female,0
8259,04-04-2023 01:13,Clothing,13,1,4789,Cash,42,0,Tim Bailey,Female,0
8259,01-03-2020 22:05,Home,365,1,3563,Credit Card,42,0,Tim Bailey,Female,0
13766,26-10-2020 17:48,Books,73,4,5002,Credit Card,48,0,Eugene Williams,Male,0
13766,03-03-2022 05:36,Books,101,5,3823,PayPal,48,0,Eugene Williams,Male,0
13766,11-08-2021 05:30,Home,340,3,2811,Credit Card,48,0,Eugene Williams,Male,0
13766,17-01-2023 09:04,Home,371,2,1846,Cash,48,1,Eugene Williams,Male,0
13766,05-11-2020 23:43,Clothing,231,2,1733,Cash,48,1,Eugene Williams,Male,0
13766,21-01-2021 12:21,Clothing,112,3,1156,Cash,48,0,Eugene Williams,Male,0
32337,30-04-2021 07:26,Clothing,392,5,5235,PayPal,50,0,Stacey Trujillo,Female,0
32337,23-05-2021 02:08,Clothing,351,3,2896,Credit Card,50,1,Stacey Trujillo,Female,0
32337,17-02-2020 19:59,Electronics,312,3,684,PayPal,50,0,Stacey Trujillo,Female,0
32337,06-03-2022 06:27,Home,246,5,324,Credit Card,50,1,Stacey Trujillo,Female,0
32337,07-01-2023 03:08,Electronics,122,3,2216,Credit Card,50,1,Stacey Trujillo,Female,0
32337,17-08-2021 18:07,Clothing,435,1,1155,Cash,50,0,Stacey Trujillo,Female,0
47162,11-11-2020 14:12,Electronics,375,3,1682,Credit Card,47,0,Andrew Cordova,Male,0
47162,21-04-2020 20:12,Home,140,3,1637,Cash,47,1,Andrew Cordova,Male,0
47162,06-02-2023 09:21,Clothing,468,1,2423,PayPal,47,0,Andrew Cordova,Male,0
47162,07-11-2021 08:43,Home,496,5,5107,PayPal,47,0,Andrew Cordova,Male,0
47162,07-11-2020 19:56,Home,42,2,880,Credit Card,47,0,Andrew Cordova,Male,0
35361,07-09-2023 16:47,Books,71,4,2653,Cash,50,0,Kimberly Green,Male,0
35361,04-08-2020 13:45,Home,356,3,3989,Cash,50,0,Kimberly Green,Male,0
35361,03-12-2020 04:25,Books,484,3,4229,Credit Card,50,0,Kimberly Green,Male,0
28620,03-03-2021 08:36,Books,475,5,1597,PayPal,42,1,Andrea Austin,Male,0
28620,16-12-2022 04:15,Clothing,250,2,4616,Cash,42,1,Andrea Austin,Male,0
28620,10-12-2022 04:50,Electronics,322,5,4852,Cash,42,0,Andrea Austin,Male,0
28620,27-09-2020 09:58,Electronics,366,2,4920,Credit Card,42,0,Andrea Austin,Male,0
12948,10-12-2021 00:35,Home,366,5,2278,Cash,25,0,Brian Hall,Female,0
12948,09-03-2021 08:09,Books,161,5,2515,Credit Card,25,0,Brian Hall,Female,0
12948,12-07-2023 19:39,Clothing,271,2,2318,PayPal,25,0,Brian Hall,Female,0
12948,21-11-2020 00:03,Electronics,216,4,2907,Cash,25,1,Brian Hall,Female,0
29490,25-06-2021 11:52,Home,228,4,560,PayPal,52,0,Patrick Anderson,Male,0
29490,24-07-2023 14:58,Clothing,37,5,4937,PayPal,52,1,Patrick Anderson,Male,0
49299,27-12-2022 05:58,Home,245,4,1722,PayPal,60,1,Elizabeth Dominguez,Female,0
49299,13-05-2022 11:53,Home,47,5,1790,PayPal,60,0,Elizabeth Dominguez,Female,0
49299,06-07-2023 03:15,Clothing,464,3,4728,Cash,60,1,Elizabeth Dominguez,Female,0
49299,02-06-2021 07:21,Home,200,5,3326,PayPal,60,1,Elizabeth Dominguez,Female,0
49299,02-07-2022 09:06,Home,347,5,3387,Cash,60,0,Elizabeth Dominguez,Female,0
49299,03-02-2021 09:25,Clothing,364,5,4346,Credit Card,60,0,Elizabeth Dominguez,Female,0
49299,28-09-2022 14:43,Electronics,394,4,3528,Cash,60,1,Elizabeth Dominguez,Female,0
49299,24-08-2023 19:34,Clothing,88,5,1413,PayPal,60,1,Elizabeth Dominguez,Female,0
49299,31-03-2020 18:27,Home,53,5,4086,Credit Card,60,1,Elizabeth Dominguez,Female,0
17125,25-11-2020 06:40,Books,179,4,1143,Cash,36,1,Robert Klein,Male,0
17125,29-09-2021 14:54,Home,85,2,2983,Credit Card,36,1,Robert Klein,Male,0
17125,20-01-2021 04:14,Home,285,2,2821,PayPal,36,1,Robert Klein,Male,0
17125,19-09-2021 00:54,Electronics,391,3,2491,PayPal,36,1,Robert Klein,Male,0
17125,03-02-2021 00:20,Books,356,5,997,PayPal,36,1,Robert Klein,Male,0
17125,01-01-2021 18:00,Books,138,2,2306,PayPal,36,1,Robert Klein,Male,0
17125,18-06-2021 15:25,Electronics,349,3,2633,Cash,36,0,Robert Klein,Male,0
17125,14-08-2021 02:45,Books,370,1,741,Credit Card,36,0,Robert Klein,Male,0
42484,27-06-2022 20:34,Books,182,4,1938,Credit Card,35,0,Taylor Malone,Female,0
42484,22-05-2021 18:00,Home,329,3,4607,Cash,35,0,Taylor Malone,Female,0
42484,20-12-2021 08:47,Electronics,382,2,581,PayPal,35,1,Taylor Malone,Female,0
42484,10-06-2023 16:23,Home,120,1,4474,PayPal,35,1,Taylor Malone,Female,0
44639,09-06-2023 03:18,Books,315,1,250,PayPal,26,1,Laura Jackson,Male,0
44639,28-05-2022 14:31,Books,105,1,575,PayPal,26,0,Laura Jackson,Male,0
44639,28-11-2020 19:28,Books,489,4,3375,Cash,26,1,Laura Jackson,Male,0
44639,18-06-2021 15:25,Electronics,160,3,3866,Credit Card,26,0,Laura Jackson,Male,0
38288,04-06-2022 22:13,Electronics,345,4,1305,Credit Card,65,0,Jeffrey Harmon,Female,0
38288,05-11-2020 23:27,Home,409,2,2209,PayPal,65,0,Jeffrey Harmon,Female,0
44780,02-01-2023 06:01,Books,197,4,4565,Credit Card,35,1,Adrienne Rogers,Female,0
44780,03-03-2021 22:21,Home,382,5,2960,Credit Card,35,1,Adrienne Rogers,Female,0
44780,11-03-2021 17:30,Books,421,3,4387,PayPal,35,0,Adrienne Rogers,Female,0
44780,16-08-2022 13:35,Electronics,184,2,4232,PayPal,35,0,Adrienne Rogers,Female,0
44780,20-11-2021 12:45,Clothing,318,1,3113,PayPal,35,0,Adrienne Rogers,Female,0
44780,24-05-2020 00:28,Electronics,375,2,1210,Credit Card,35,1,Adrienne Rogers,Female,0
44780,11-03-2022 16:11,Home,410,1,939,Cash,35,0,Adrienne Rogers,Female,0
21157,31-05-2021 04:00,Electronics,328,5,5006,Cash,18,1,Julie Sanchez,Female,0
21157,12-11-2022 03:47,Electronics,500,5,3592,PayPal,18,0,Julie Sanchez,Female,0
21157,20-05-2022 23:48,Electronics,334,5,1011,Credit Card,18,1,Julie Sanchez,Female,0
21157,22-01-2020 03:00,Clothing,227,4,1483,Cash,18,0,Julie Sanchez,Female,0
2837,23-07-2023 04:17,Electronics,49,2,1718,PayPal,64,0,Mr. Matthew Swanson MD,Female,1
2837,02-12-2021 15:22,Clothing,323,5,2744,PayPal,64,0,Mr. Matthew Swanson MD,Female,1
2837,12-05-2022 12:08,Home,405,1,3819,Cash,64,0,Mr. Matthew Swanson MD,Female,1
2837,13-04-2022 12:11,Books,304,2,539,Cash,64,1,Mr. Matthew Swanson MD,Female,1
2837,06-09-2022 06:55,Books,169,4,4921,PayPal,64,0,Mr. Matthew Swanson MD,Female,1
2837,03-05-2022 19:39,Clothing,187,4,564,Cash,64,1,Mr. Matthew Swanson MD,Female,1
2837,17-05-2022 17:22,Clothing,69,1,365,Credit Card,64,1,Mr. Matthew Swanson MD,Female,1
4888,05-03-2020 21:19,Home,414,2,5137,Credit Card,47,1,Renee Sharp,Male,0
4888,28-09-2021 15:59,Books,275,2,3614,PayPal,47,0,Renee Sharp,Male,0
4888,28-10-2021 07:26,Electronics,281,4,3775,Credit Card,47,0,Renee Sharp,Male,0
4888,04-02-2021 01:59,Books,63,4,962,Credit Card,47,0,Renee Sharp,Male,0
4888,25-04-2021 09:55,Books,399,2,2216,Cash,47,1,Renee Sharp,Male,0
4888,15-06-2020 05:47,Home,455,1,5089,Credit Card,47,0,Renee Sharp,Male,0
4888,04-05-2023 19:33,Clothing,199,2,732,Cash,47,0,Renee Sharp,Male,0
12801,28-04-2021 21:14,Electronics,477,4,2173,Credit Card,28,0,Juan Jenkins,Male,0
12801,25-08-2023 12:41,Home,126,3,247,Cash,28,0,Juan Jenkins,Male,0
12801,05-12-2020 08:18,Electronics,416,5,3091,PayPal,28,0,Juan Jenkins,Male,0
12801,03-01-2021 09:19,Books,441,2,4318,Cash,28,1,Juan Jenkins,Male,0
12801,10-06-2022 02:49,Home,23,3,3797,Credit Card,28,0,Juan Jenkins,Male,0
12801,07-08-2023 16:21,Home,47,4,4934,Cash,28,0,Juan Jenkins,Male,0
12801,29-11-2020 08:30,Electronics,354,2,1903,Cash,28,1,Juan Jenkins,Male,0
5560,15-01-2021 22:40,Electronics,347,2,4072,Credit Card,70,0,Michelle Duran,Female,0
5560,25-09-2021 10:38,Books,83,3,4883,Cash,70,1,Michelle Duran,Female,0
5560,10-09-2023 08:11,Clothing,118,2,1999,Credit Card,70,1,Michelle Duran,Female,0
5560,03-03-2023 18:52,Electronics,366,3,1303,PayPal,70,0,Michelle Duran,Female,0
5560,30-05-2023 19:42,Books,154,3,2075,Credit Card,70,0,Michelle Duran,Female,0
14937,20-10-2021 14:48,Electronics,480,5,3656,PayPal,38,0,Tyler Hill,Male,0
14937,01-08-2020 08:07,Clothing,410,4,259,Credit Card,38,0,Tyler Hill,Male,0
14937,28-02-2020 23:30,Electronics,43,4,1689,Cash,38,0,Tyler Hill,Male,0
14937,22-07-2021 10:57,Books,364,3,1063,PayPal,38,1,Tyler Hill,Male,0
14937,24-05-2022 02:59,Electronics,328,2,3329,Credit Card,38,0,Tyler Hill,Male,0
14937,15-12-2021 09:47,Books,395,2,376,Credit Card,38,0,Tyler Hill,Male,0
14937,14-07-2021 23:23,Clothing,431,3,3625,Credit Card,38,0,Tyler Hill,Male,0
14937,07-02-2023 01:08,Electronics,354,5,533,Cash,38,1,Tyler Hill,Male,0
14937,12-07-2022 06:26,Books,270,1,3055,Credit Card,38,1,Tyler Hill,Male,0
14937,13-01-2022 16:44,Clothing,401,2,1856,Cash,38,0,Tyler Hill,Male,0
1315,05-05-2020 17:20,Clothing,86,2,1912,Credit Card,23,0,Frank Wilcox,Female,0
1315,13-04-2021 17:37,Electronics,209,3,748,Credit Card,23,0,Frank Wilcox,Female,0
1315,29-05-2023 17:13,Home,223,4,3472,Cash,23,1,Frank Wilcox,Female,0
1315,17-11-2021 06:08,Clothing,452,4,5063,Cash,23,1,Frank Wilcox,Female,0
1315,07-08-2020 13:22,Books,261,2,363,Credit Card,23,0,Frank Wilcox,Female,0
17005,22-08-2023 19:18,Home,146,2,4973,Cash,56,0,Vanessa Long,Male,1
17005,25-05-2020 08:38,Books,45,4,4594,Credit Card,56,1,Vanessa Long,Male,1
17005,18-01-2020 08:18,Books,398,5,4999,PayPal,56,0,Vanessa Long,Male,1
17005,19-05-2020 11:06,Books,298,5,417,Credit Card,56,1,Vanessa Long,Male,1
17005,29-06-2022 08:02,Books,45,3,1472,PayPal,56,1,Vanessa Long,Male,1
34973,02-03-2020 18:29,Books,11,3,4845,Credit Card,63,1,Veronica Hill,Female,0
34973,10-11-2021 15:15,Books,115,4,734,PayPal,63,1,Veronica Hill,Female,0
34973,03-04-2023 00:35,Books,175,1,3967,PayPal,63,1,Veronica Hill,Female,0
34973,03-09-2023 07:04,Electronics,274,3,763,PayPal,63,0,Veronica Hill,Female,0
34973,17-06-2022 11:53,Clothing,363,3,3788,PayPal,63,0,Veronica Hill,Female,0
29242,17-12-2022 10:24,Books,159,5,2888,Cash,53,0,Andrew Hughes,Male,0
29242,06-09-2020 11:24,Books,368,5,1749,Cash,53,1,Andrew Hughes,Male,0
29242,03-12-2020 21:44,Clothing,489,2,4980,PayPal,53,0,Andrew Hughes,Male,0
29242,04-03-2021 17:34,Home,261,2,3674,PayPal,53,1,Andrew Hughes,Male,0
29242,19-09-2022 04:02,Electronics,232,3,844,PayPal,53,1,Andrew Hughes,Male,0
29242,29-09-2022 07:33,Home,264,1,4607,PayPal,53,0,Andrew Hughes,Male,0
29242,23-04-2020 17:24,Electronics,489,1,3010,Credit Card,53,0,Andrew Hughes,Male,0
33128,07-08-2022 14:32,Clothing,114,1,2938,Cash,26,1,Karen Tran,Female,0
33128,20-04-2021 13:12,Books,423,5,4339,PayPal,26,0,Karen Tran,Female,0
33128,23-02-2022 00:06,Clothing,234,1,1910,PayPal,26,1,Karen Tran,Female,0
33128,12-08-2021 10:57,Books,365,4,1164,Cash,26,0,Karen Tran,Female,0
33128,30-12-2020 23:20,Home,325,2,4025,Cash,26,0,Karen Tran,Female,0
6287,21-01-2022 17:11,Clothing,255,2,5046,Cash,56,0,Martha Brown,Female,0
6287,01-03-2020 13:31,Electronics,411,4,569,Credit Card,56,0,Martha Brown,Female,0
6287,04-04-2020 23:14,Electronics,323,1,3998,PayPal,56,0,Martha Brown,Female,0
48390,24-02-2021 22:57,Books,242,2,4845,PayPal,65,0,Max Robinson,Female,0
48390,21-01-2022 09:51,Home,297,5,3929,PayPal,65,1,Max Robinson,Female,0
48390,12-10-2020 16:49,Electronics,269,2,4834,Cash,65,0,Max Robinson,Female,0
48390,15-12-2022 21:53,Electronics,434,1,2556,Credit Card,65,0,Max Robinson,Female,0
48390,18-01-2021 19:05,Electronics,317,1,696,PayPal,65,1,Max Robinson,Female,0
48390,19-05-2022 22:21,Books,183,1,4389,PayPal,65,0,Max Robinson,Female,0
48390,01-02-2020 01:29,Home,56,2,2536,Cash,65,0,Max Robinson,Female,0
48390,29-04-2022 21:00,Clothing,459,5,1910,Cash,65,1,Max Robinson,Female,0
41037,28-04-2023 10:39,Books,172,3,1623,Credit Card,57,0,Joseph Lang,Female,0
41037,10-05-2022 19:12,Books,114,3,797,PayPal,57,0,Joseph Lang,Female,0
41037,18-10-2022 05:35,Home,280,3,2368,Cash,57,0,Joseph Lang,Female,0
41037,01-06-2022 14:27,Electronics,500,4,4455,PayPal,57,0,Joseph Lang,Female,0
41037,17-05-2021 12:54,Electronics,284,2,4797,Cash,57,1,Joseph Lang,Female,0
10813,24-08-2021 11:17,Books,208,4,2010,Cash,56,1,Kaitlyn Dougherty,Male,0
10813,23-04-2020 22:16,Home,270,5,606,Credit Card,56,1,Kaitlyn Dougherty,Male,0
10813,15-08-2023 14:09,Books,238,4,594,Cash,56,0,Kaitlyn Dougherty,Male,0
10813,06-12-2022 01:53,Home,488,3,2224,PayPal,56,0,Kaitlyn Dougherty,Male,0
10813,26-07-2023 21:01,Electronics,274,1,4182,PayPal,56,1,Kaitlyn Dougherty,Male,0
10813,26-08-2022 08:15,Books,94,5,1833,Cash,56,0,Kaitlyn Dougherty,Male,0
10813,20-01-2023 11:25,Books,456,5,1447,Cash,56,1,Kaitlyn Dougherty,Male,0
10813,09-09-2023 02:36,Home,382,3,3108,Credit Card,56,0,Kaitlyn Dougherty,Male,0
10813,22-10-2021 11:27,Electronics,341,3,4745,Credit Card,56,1,Kaitlyn Dougherty,Male,0
10813,04-10-2021 09:11,Electronics,234,2,339,PayPal,56,0,Kaitlyn Dougherty,Male,0
10813,22-04-2022 09:14,Books,434,4,3474,Credit Card,56,1,Kaitlyn Dougherty,Male,0
21062,06-07-2020 18:45,Electronics,62,2,289,PayPal,54,0,Eric Hernandez,Male,1
21062,18-02-2023 08:55,Electronics,246,2,3896,PayPal,54,1,Eric Hernandez,Male,1
21062,24-01-2022 09:12,Clothing,279,4,3195,PayPal,54,0,Eric Hernandez,Male,1
21062,25-12-2020 04:43,Home,225,5,3828,Cash,54,0,Eric Hernandez,Male,1
21062,03-03-2021 07:42,Home,492,5,3761,PayPal,54,0,Eric Hernandez,Male,1
28243,06-06-2022 07:15,Home,296,2,2385,PayPal,55,0,Kelly Gonzalez,Male,1
28243,01-01-2022 17:41,Home,96,1,4355,Cash,55,0,Kelly Gonzalez,Male,1
28243,07-10-2021 10:44,Home,138,3,2535,PayPal,55,0,Kelly Gonzalez,Male,1
28243,09-01-2022 21:55,Clothing,304,4,4125,PayPal,55,1,Kelly Gonzalez,Male,1
28243,25-08-2021 13:51,Electronics,345,1,5244,PayPal,55,0,Kelly Gonzalez,Male,1
28243,25-01-2021 22:04,Clothing,305,3,4270,Credit Card,55,0,Kelly Gonzalez,Male,1
28243,09-10-2022 07:35,Electronics,234,3,3200,PayPal,55,0,Kelly Gonzalez,Male,1
8447,03-06-2023 18:59,Clothing,373,5,4822,Cash,54,0,Erin Maldonado,Female,1
8447,21-09-2022 00:27,Books,424,5,1486,Cash,54,0,Erin Maldonado,Female,1
8447,23-06-2022 19:41,Electronics,482,1,2024,Credit Card,54,0,Erin Maldonado,Female,1
44021,07-06-2021 02:48,Home,474,3,4311,PayPal,18,0,Natasha Duran,Female,0
44021,27-10-2021 14:28,Electronics,207,4,3706,PayPal,18,1,Natasha Duran,Female,0
44021,15-11-2021 09:31,Clothing,157,1,3027,PayPal,18,1,Natasha Duran,Female,0
44021,30-09-2022 16:48,Books,433,1,3259,Credit Card,18,1,Natasha Duran,Female,0
44021,13-05-2020 13:03,Electronics,226,5,3346,Cash,18,0,Natasha Duran,Female,0
21367,21-02-2021 19:03,Clothing,462,1,3255,PayPal,64,0,Steven Nash,Male,1
21367,28-07-2021 11:15,Electronics,109,2,1647,Cash,64,0,Steven Nash,Male,1
21367,31-01-2023 16:11,Books,120,5,2062,PayPal,64,0,Steven Nash,Male,1
21367,16-05-2022 08:33,Books,269,4,3215,PayPal,64,1,Steven Nash,Male,1
21367,23-05-2022 21:39,Home,103,5,1694,Credit Card,64,1,Steven Nash,Male,1
21367,21-09-2021 17:16,Books,492,1,3556,Credit Card,64,0,Steven Nash,Male,1
19142,05-09-2022 02:18,Home,226,1,1892,Credit Card,33,1,Regina Hawkins,Male,0
19142,16-06-2023 10:40,Electronics,402,2,4174,PayPal,33,0,Regina Hawkins,Male,0
19142,09-05-2021 08:08,Clothing,345,2,3688,Credit Card,33,0,Regina Hawkins,Male,0
19142,26-07-2023 22:48,Clothing,486,4,3423,PayPal,33,0,Regina Hawkins,Male,0
19142,02-06-2022 08:44,Electronics,415,3,1187,Credit Card,33,0,Regina Hawkins,Male,0
1596,28-03-2020 17:00,Home,210,3,3637,Cash,67,0,Susan Luna PhD,Female,0
1596,25-08-2023 14:49,Books,265,1,1026,PayPal,67,0,Susan Luna PhD,Female,0
1596,24-01-2020 16:13,Books,209,4,4558,Credit Card,67,1,Susan Luna PhD,Female,0
1596,25-10-2020 16:36,Clothing,71,4,2129,Credit Card,67,0,Susan Luna PhD,Female,0
1596,04-08-2023 16:15,Electronics,455,4,1408,Credit Card,67,0,Susan Luna PhD,Female,0
10703,19-07-2020 06:27,Books,31,5,3167,Cash,61,1,Lisa Watson,Male,0
10703,08-12-2021 07:38,Clothing,71,4,1666,Cash,61,1,Lisa Watson,Male,0
10703,28-03-2023 10:01,Books,116,5,1430,Credit Card,61,0,Lisa Watson,Male,0
10703,18-07-2020 09:38,Clothing,14,5,2256,PayPal,61,1,Lisa Watson,Male,0
10703,08-07-2023 15:13,Home,452,5,3668,Cash,61,0,Lisa Watson,Male,0
10703,19-11-2022 12:00,Books,226,2,4669,PayPal,61,0,Lisa Watson,Male,0
27011,26-04-2020 18:36,Home,341,3,3243,Credit Card,36,0,Anthony Burke,Female,0
27011,28-08-2020 16:47,Home,211,4,2800,Cash,36,0,Anthony Burke,Female,0
27011,10-08-2020 12:17,Books,294,5,2749,Credit Card,36,1,Anthony Burke,Female,0
27011,22-06-2022 08:11,Books,135,4,2723,PayPal,36,1,Anthony Burke,Female,0
27011,03-08-2021 21:58,Home,176,2,1997,Cash,36,0,Anthony Burke,Female,0
27011,29-12-2021 08:07,Home,96,3,1458,Cash,36,0,Anthony Burke,Female,0
27011,11-01-2020 13:09,Clothing,377,5,4455,Credit Card,36,0,Anthony Burke,Female,0
1774,04-03-2020 17:11,Books,283,2,644,Credit Card,20,0,Kristin Campbell,Female,0
1774,14-07-2022 21:28,Home,260,3,794,Credit Card,20,0,Kristin Campbell,Female,0
1774,23-02-2023 17:38,Clothing,104,3,3865,PayPal,20,0,Kristin Campbell,Female,0
1774,29-01-2021 12:59,Clothing,292,4,4941,PayPal,20,0,Kristin Campbell,Female,0
1774,01-03-2023 07:44,Electronics,24,2,2093,PayPal,20,1,Kristin Campbell,Female,0
839,12-09-2022 05:00,Books,49,1,2292,PayPal,34,0,Kayla Ramos,Male,1
839,23-01-2022 00:54,Clothing,178,4,1294,Cash,34,0,Kayla Ramos,Male,1
839,16-02-2021 02:56,Home,382,4,4897,Cash,34,1,Kayla Ramos,Male,1
839,20-12-2021 23:36,Home,172,5,3570,Cash,34,1,Kayla Ramos,Male,1
839,07-05-2020 13:10,Home,498,1,1151,Credit Card,34,1,Kayla Ramos,Male,1
839,11-02-2020 03:04,Books,160,1,1932,Credit Card,34,0,Kayla Ramos,Male,1
839,08-11-2021 08:05,Electronics,24,5,3495,Cash,34,0,Kayla Ramos,Male,1
839,26-03-2020 04:24,Home,319,2,3821,PayPal,34,1,Kayla Ramos,Male,1
28024,10-12-2021 09:39,Home,275,4,4485,PayPal,27,1,Andrew Rivera,Male,0
28024,19-05-2023 03:02,Books,330,2,3671,Credit Card,27,1,Andrew Rivera,Male,0
28024,12-09-2022 05:59,Home,277,5,4661,Cash,27,1,Andrew Rivera,Male,0
28024,17-10-2021 16:26,Home,449,3,1760,PayPal,27,1,Andrew Rivera,Male,0
28024,26-02-2023 18:03,Books,487,2,255,Credit Card,27,1,Andrew Rivera,Male,0
10459,04-07-2023 21:16,Electronics,372,5,4429,Credit Card,42,1,Larry Thompson,Female,0
10459,07-06-2021 08:27,Electronics,299,3,394,PayPal,42,1,Larry Thompson,Female,0
10459,17-01-2020 13:34,Home,241,3,1811,Cash,42,0,Larry Thompson,Female,0
10459,22-02-2022 17:03,Books,343,3,4502,Cash,42,0,Larry Thompson,Female,0
10459,24-07-2023 15:00,Clothing,127,4,4575,PayPal,42,1,Larry Thompson,Female,0
10459,07-09-2020 21:02,Home,189,5,4729,PayPal,42,1,Larry Thompson,Female,0
14956,27-06-2022 08:15,Books,96,5,2763,Cash,25,0,Christopher Guzman,Male,0
14956,16-09-2021 21:14,Electronics,39,2,1201,PayPal,25,1,Christopher Guzman,Male,0
14956,02-02-2020 07:19,Books,79,1,3912,PayPal,25,1,Christopher Guzman,Male,0
14956,22-12-2021 05:28,Electronics,236,3,1853,Cash,25,0,Christopher Guzman,Male,0
14956,03-12-2020 21:10,Books,71,2,1528,Credit Card,25,0,Christopher Guzman,Male,0
13305,16-12-2021 18:38,Home,419,2,774,Cash,43,0,William Smith III,Female,0
13305,09-03-2023 06:39,Clothing,237,5,1353,PayPal,43,1,William Smith III,Female,0
13305,07-09-2020 04:53,Books,141,3,2929,Credit Card,43,0,William Smith III,Female,0
13305,03-10-2020 12:44,Electronics,409,2,4438,Credit Card,43,0,William Smith III,Female,0
13305,24-01-2021 16:24,Books,128,1,3519,PayPal,43,0,William Smith III,Female,0
13305,08-05-2023 04:41,Home,47,2,4750,Cash,43,0,William Smith III,Female,0
13305,03-04-2021 12:44,Electronics,34,2,784,Cash,43,1,William Smith III,Female,0
49251,12-06-2020 09:44,Electronics,280,1,4283,PayPal,24,1,Jonathan Oliver,Female,0
49251,29-06-2023 03:56,Electronics,213,2,3938,Cash,24,1,Jonathan Oliver,Female,0
49251,20-03-2021 11:57,Home,459,1,1262,Credit Card,24,0,Jonathan Oliver,Female,0
49251,24-10-2021 20:19,Books,94,2,2956,Cash,24,1,Jonathan Oliver,Female,0
49251,20-04-2021 15:33,Electronics,325,2,579,Credit Card,24,0,Jonathan Oliver,Female,0
8394,20-04-2020 06:23,Electronics,90,2,4204,Credit Card,41,1,Linda Smith,Female,0
8394,28-08-2021 05:09,Electronics,385,2,2382,Cash,41,0,Linda Smith,Female,0
8394,31-05-2022 18:32,Books,477,2,3921,Cash,41,1,Linda Smith,Female,0
8394,31-08-2023 11:05,Books,170,3,2944,PayPal,41,1,Linda Smith,Female,0
8394,07-06-2022 23:09,Electronics,437,5,2184,Credit Card,41,1,Linda Smith,Female,0
8394,28-12-2021 19:26,Clothing,395,2,1666,Cash,41,0,Linda Smith,Female,0
19792,18-12-2020 16:46,Clothing,320,4,5151,PayPal,50,0,Erika Douglas,Male,0
19792,07-01-2023 09:34,Books,232,4,4818,Cash,50,0,Erika Douglas,Male,0
19792,18-12-2021 02:11,Electronics,153,3,5147,Cash,50,1,Erika Douglas,Male,0
19792,28-10-2021 11:28,Home,94,1,1025,PayPal,50,0,Erika Douglas,Male,0
19792,15-04-2022 07:18,Books,226,2,3083,Cash,50,0,Erika Douglas,Male,0
19792,10-06-2021 19:37,Electronics,397,3,435,PayPal,50,1,Erika Douglas,Male,0
22149,16-11-2020 09:16,Home,51,1,4108,Cash,41,1,Walter Martinez,Male,0
22149,18-11-2021 16:14,Books,321,5,2133,Cash,41,1,Walter Martinez,Male,0
22149,29-05-2023 11:11,Books,333,3,2866,PayPal,41,0,Walter Martinez,Male,0
22149,21-07-2020 14:20,Home,498,5,4104,PayPal,41,1,Walter Martinez,Male,0
1050,16-02-2021 06:04,Home,113,5,2666,Cash,21,0,Caroline Tyler,Female,0
1050,09-07-2022 20:29,Electronics,338,4,2611,Cash,21,0,Caroline Tyler,Female,0
1050,24-07-2021 21:58,Home,313,5,3941,Credit Card,21,1,Caroline Tyler,Female,0
